fire_hydrants,種別,管轄署所,住所,緯度,経度,口径,備考
4859,公設消火栓,中消防署,福井市灯明寺３丁目４２０８番,36.09855030277778,136.21581553611108,100,
4860,公設消火栓,中消防署,福井市舟橋黒竜１丁目１１０番,36.09908623888888,136.21527063888885,150,
4861,公設防火水槽,東消防署,福井市殿下町４０番６０号,36.06199037500001,136.26304670277776,,
4862,河川,東消防署,福井市殿下町４５番６１号,36.05922146111111,136.25978602777778,,
4863,公設消火栓,西分署,福井市照手３丁目１０番１号,36.06508596388888,136.2073417583333,100,
4864,公設消火栓,西分署,福井市照手１丁目９番１４号,36.067468758333334,136.21167136388888,100,
4865,公設防火水槽,東消防署,福井市南四ツ居１丁目７番,36.06207863055556,136.2453728166667,,
4866,公設防火水槽,東消防署,福井市南四ツ居２丁目４番,36.060506700000005,136.24281398055558,,
4867,公設消火栓,東消防署,福井市南四ツ居町１番１１５号,36.070948019444444,136.25142531388892,150,
4868,公設消火栓,東消防署,福井市南四ツ居町１番１２４号,36.07008908888889,136.2511583388889,100,
4869,公設消火栓,東消防署,福井市南四ツ居町１番６７号,36.069559188888896,136.25209128333333,100,
4870,公設消火栓,東消防署,福井市南四ツ居町１番２８号,36.07055008888888,136.25203827500002,150,
4871,公設消火栓,臨海消防署,福井市蓑町１７番１００号,36.12633893611112,136.06054411388888,200,
4872,公設消火栓,臨海消防署,福井市蓑町８番６０号,36.12753877499999,136.0587551972222,100,
4873,公設消火栓,臨海消防署,福井市蓑町１１番,36.12820767222223,136.05812821944446,100,
4874,公設消火栓,東消防署,福井市南四ツ居１丁目１１番６号,36.06322857222222,136.246941725,300,
4875,公設消火栓,東消防署,福井市南四ツ居１丁目６番１２号,36.06179263611111,136.24478384722224,100,
4876,公設消火栓,東消防署,福井市南四ツ居１丁目１４番３１号,36.061820672222225,136.2458367972222,100,
4877,公設消火栓,東消防署,福井市南四ツ居１丁目６番２４号,36.06153968888889,136.24546181944444,100,
4878,公設消火栓,東消防署,福井市南四ツ居１丁目１４番２０号,36.06174871666667,136.2468057527778,150,
4879,公設消火栓,東消防署,福井市南四ツ居１丁目１５番１８号,36.061217766666665,136.24673076944444,150,
4880,公設防火水槽,美山分署,福井市美山町４番９号,36.00028636388888,136.36159263055558,,
4881,公設防火水槽,美山分署,福井市美山町５番１１号,35.99948645555555,136.36277655000004,,
4882,公設防火水槽,美山分署,福井市美山町６番９号１,35.999791419444435,136.36040374444443,,
4883,プール,美山分署,福井市美山町９番３０号,35.99842758055555,136.36272358055555,,
4884,公設消火栓,東消防署,福井市御幸２丁目１６番３号,36.056414825000004,136.23253472500002,250,
4885,公設消火栓,東消防署,福井市御幸２丁目２１番１８号,36.05650086666666,136.2342535972222,250,
4886,公設消火栓,東消防署,福井市御幸１丁目１番９号,36.05972535,136.2300397722222,100,
4887,公設消火栓,東消防署,福井市御幸１丁目１３番８号,36.05788954166666,136.22911791944443,100,
4888,公設消火栓,東消防署,福井市御幸２丁目９番４号,36.05643078055556,136.23109283055555,250,
4889,公設消火栓,東消防署,福井市御幸１丁目１６番２２号,36.05667370277777,136.22950393888885,250,
4890,公設消火栓,東消防署,福井市和田東１丁目１９０４番,36.053221650000005,136.2490058861111,100,
4891,公設消火栓,東消防署,福井市和田中２丁目５０３番,36.04858306944445,136.24605327499998,100,
4892,公設消火栓,東消防署,福井市和田中２丁目１５０５番,36.04645230277778,136.24606736944446,100,
4893,公設消火栓,東消防署,福井市和田中２丁目２８０４番,36.04522744166666,136.24632340833332,200,
4894,公設消火栓,東消防署,福井市和田中１丁目１８１１番,36.04518341111111,136.2444095333333,200,
4895,公設消火栓,東消防署,福井市和田中１丁目１８１０番,36.04478645277777,136.24425356111115,100,
4896,公設消火栓,東消防署,福井市和田中１丁目１９０７番,36.04401953611111,136.24350965555556,100,
4897,公設消火栓,東消防署,福井市和田中１丁目９１１番,36.04603031944445,136.2444644916667,100,
4898,公設消火栓,東消防署,福井市和田中１丁目,36.046000341666655,136.2454894277778,200,
4899,公設消火栓,東消防署,福井市手寄１丁目１１番１０号,36.059409197222216,136.22425723888892,150,
4900,公設消火栓,東消防署,福井市手寄２丁目４番１８号,36.05909827222223,136.22540415833336,100,
4901,公設消火栓,中消防署,福井市田原１丁目１３番６号,36.07370111388889,136.21692181388886,100,
4902,公設消火栓,中消防署,福井市田原２丁目２０番９号,36.07285008333334,136.21275634166668,250,
4903,公設消火栓,中消防署,福井市田原２丁目５番１１号,36.071327277777776,136.21259433333336,100,
4904,公設消火栓,中消防署,福井市田原２丁目２０番１２号,36.073221033333326,136.21267436111114,200,
4905,公設消火栓,中消防署,福井市田原２丁目２３番２０号,36.072832155555545,136.21485507500003,100,
4906,公設消火栓,中消防署,福井市田原２丁目３３番１号,36.074056997222215,136.21487808611107,100,
4907,公設消火栓,中消防署,福井市田原２丁目２５番２１号,36.07311817777778,136.21661085277776,150,
4908,公設消火栓,中消防署,福井市田原２丁目３３番６号,36.07391198333333,136.21390821111112,100,
4909,公設消火栓,中消防署,福井市田原２丁目３１番７号,36.073410025,136.21321629444446,100,
4910,公設消火栓,中消防署,福井市田原１丁目１３番６号,36.07447504722222,136.21790768333335,100,
4911,公設消火栓,中消防署,福井市田原２丁目２９番１号,36.07349010000001,136.21567997500003,100,
4912,公設消火栓,北分署,福井市河合寄安町６０３番,36.119741141666665,136.24967266666664,150,
4913,公設消火栓,中消防署,福井市田原１丁目３番２１号,36.07174638055556,136.21729076666668,100,
4914,公設消火栓,中消防署,福井市田原２丁目２番２２号,36.07102141666666,136.2155609722222,100,
4915,公設消火栓,中消防署,福井市田原２丁目１５番１０号,36.072225227777786,136.21459010277778,100,
4916,公設消火栓,中消防署,福井市田原２丁目１０番１号,36.071979275,136.2150690388889,100,
4917,公設消火栓,中消防署,福井市田原２丁目３番１７号,36.07122634722222,136.2143281222222,100,
4918,公設消火栓,中消防署,福井市灯明寺３丁目７１５番,36.096754524999994,136.21770816666668,100,
4919,公設消火栓,中消防署,福井市灯明寺町１番４８号５,36.096593161111116,136.20274637499998,100,
4920,公設消火栓,中消防署,福井市灯明寺町１番４８号９,36.09612620833333,136.20299534444445,100,
4921,公設消火栓,中消防署,福井市灯明寺町２番３４号１５,36.09633422222223,136.20444115,100,
4922,公設消火栓,中消防署,福井市灯明寺町３番１号６,36.09672919444444,136.20477710555554,100,
4923,公設消火栓,中消防署,福井市灯明寺町２番７５号１,36.09595926111111,136.20458513055553,100,
4924,公設消火栓,東消防署,福井市手寄２丁目３番１２号,36.05955028333332,136.2274629833333,250,
4925,公設消火栓,東消防署,福井市手寄２丁目９番１９号,36.057764452777775,136.22580717500003,100,
4926,公設消火栓,東消防署,福井市手寄２丁目５番１号,36.05958423333333,136.22601309444445,100,
4927,公設消火栓,東消防署,福井市手寄２丁目８番１６号,36.05866737777778,136.22694305555558,100,
4928,公設消火栓,東消防署,福井市手寄１丁目１５番３１号,36.06098703055555,136.22524910833332,100,
4929,公設消火栓,東消防署,福井市手寄１丁目地係,36.06121697500001,136.22446816388887,300,
4930,公設消火栓,東消防署,福井市手寄１丁目９番１７号,36.05900918333334,136.22236039722222,100,
4931,公設消火栓,東消防署,福井市手寄１丁目１９番２９号,36.05882026388889,136.22410226944447,150,
4932,公設消火栓,東消防署,福井市手寄２丁目９番１号,36.058495341666664,136.22517719722222,100,
4933,公設消火栓,東消防署,福井市手寄２丁目２番５号,36.06029223333333,136.2286518611111,250,
4934,公設消火栓,東消防署,福井市手寄１丁目１９番１９号,36.05823735277778,136.22449625833335,100,
4935,公設消火栓,東消防署,福井市南四ツ居２丁目２番１８号,36.06099567777778,136.24359492500002,100,
4936,公設消火栓,東消防署,福井市南四ツ居２丁目５番１２号,36.06012376111111,136.24336396944443,100,
4937,公設消火栓,東消防署,福井市南四ツ居２丁目２２番１号,36.06079283333333,136.24734475,100,
4938,公設消火栓,東消防署,福井市南四ツ居１丁目１０番,36.062756574999995,136.2457757861111,150,
4939,公設消火栓,東消防署,福井市和田２丁目１６０７番,36.04855801666666,136.2434314361111,100,
4940,公設消火栓,足羽分遣所,福井市脇三ヶ町３番５６号,36.02035527500001,136.29091143333335,150,
4941,公設消火栓,足羽分遣所,福井市脇三ヶ町３番５４号１,36.02038933055556,136.29181930555555,150,
4942,公設消火栓,足羽分遣所,福井市脇三ケ町２８番１号,36.01189720555556,136.28813199444448,100,
4943,公設消火栓,足羽分遣所,福井市脇三ケ町５０番２号,36.01088136666666,136.28875393055554,100,
4944,公設消火栓,足羽分遣所,福井市脇三ヶ町５０番５号,36.01180629166666,136.2894988166667,100,
4945,公設消火栓,足羽分遣所,福井市脇三ヶ町４５番６号,36.01247519444445,136.28930382777776,100,
4946,公設消火栓,足羽分遣所,福井市脇三ヶ町２３番６号,36.01814129722222,136.28672406111113,100,
4947,公設消火栓,社分署,福井市若杉町２８番２１号５,36.05856341944445,136.18407501944444,100,
4948,公設消火栓,社分署,福井市若杉町２８番３３号６,36.05924431666667,136.18226725555556,100,
4949,公設消火栓,社分署,福井市若杉町６５番８号,36.057191505555565,136.17889762499996,150,
4950,公設消火栓,社分署,福井市若杉町３４番５号,36.057877438888895,136.17976453333335,150,
4951,公設消火栓,社分署,福井市若杉町３４番１号２,36.058163416666666,136.18052844444446,100,
4952,公設消火栓,社分署,福井市若杉町１１番,36.05762766388889,136.19286590000002,100,
4953,公設消火栓,社分署,福井市若杉町１１番５号６,36.05764765,136.19202100555555,250,
4954,公設消火栓,清水分署,福井市和田町１１番１２号,36.05048879166667,136.14181086111108,75,
4955,公設消火栓,清水分署,福井市和田町４０番１２号,36.04876700555555,136.14248577222222,150,
4956,公設消火栓,清水分署,福井市和田町２８番１号,36.04624834166667,136.14560741944445,150,
4957,公設消火栓,清水分署,福井市和田町３０番３号,36.04505648888888,136.14585738055555,150,
4958,公設消火栓,清水分署,福井市和田町３９番６号,36.05346353611112,136.15115988333335,75,
4959,公設防火水槽,清水分署,福井市和田町１１番８号,36.04993684722222,136.14077996111112,,
4960,公設防火水槽,清水分署,福井市和田町４番２２号,36.04871999444445,136.14055197222223,,
4961,公設防火水槽,清水分署,福井市和田町２番２５号,36.04780608888888,136.13894713055555,,
4962,公設消火栓,東消防署,福井市和田中２丁目１４１２番,36.04635733888889,136.24746628333335,100,
4963,公設消火栓,東消防署,福井市和田中２丁目２８０４番,36.04513645555556,136.24665639166668,100,
4964,公設消火栓,東消防署,福井市和田中２丁目１２１３番,36.046341355555555,136.24825323055558,150,
4965,公設消火栓,東消防署,福井市和田中２丁目１９１７番,36.04608340833333,136.2495951444444,100,
4966,公設消火栓,東消防署,福井市和田中２丁目２４０３番,36.04535846666668,136.24857025000003,200,
4967,公設消火栓,西安居分遣所,福井市安田町２番１号,36.065787155555554,136.15476178333333,300,
4968,公設消火栓,西安居分遣所,福井市安田町,36.065265197222224,136.15386788055554,300,
